id,name,lon,lat
506,Stile near: NY09911 13875,-3.3930106,54.512145
507,Stile near: NY40450 06342,-2.9198807,54.448967
508,Stile near: NY37761 06674,-2.9614053,54.451628
509,Stile near: NY38315 09219,-2.9534007,54.47456
510,Stile near: NY34475 07652,-3.0123026,54.459998
511,Stile near: SD47855 80263,-2.801124,54.215427
512,Stile near: SD39292 88546,-2.9340893,54.288916
513,Stile near: SD12064 95116,-3.3542073,54.343979
514,Stile near: NY41352 02884,-2.9052803,54.417996
515,Stile near: SD11584 96205,-3.3619056,54.353685
516,Stile near: SD11470 96093,-3.3636215,54.35266
517,Stile near: SD13216 94841,-3.3363997,54.341707
518,Stile near: NY12644 11148,-3.3500147,54.488121
